Bandit,Reward,Algorithm
18291,True,Epsilon-Greedy
18292,True,Epsilon-Greedy
18293,True,Epsilon-Greedy
18294,True,Epsilon-Greedy
18295,False,Epsilon-Greedy
18296,False,Epsilon-Greedy
18297,True,Epsilon-Greedy
18298,True,Epsilon-Greedy
18299,True,Epsilon-Greedy
18300,True,Epsilon-Greedy
18301,True,Epsilon-Greedy
18302,True,Epsilon-Greedy
18303,True,Epsilon-Greedy
18304,True,Epsilon-Greedy
18305,True,Epsilon-Greedy
18306,True,Epsilon-Greedy
18307,True,Epsilon-Greedy
18308,True,Epsilon-Greedy
18309,False,Epsilon-Greedy
18310,True,Epsilon-Greedy
18311,False,Epsilon-Greedy
18312,False,Epsilon-Greedy
18313,False,Epsilon-Greedy
18314,True,Epsilon-Greedy
18315,True,Epsilon-Greedy
18316,False,Epsilon-Greedy
18317,True,Epsilon-Greedy
18318,True,Epsilon-Greedy
18319,True,Epsilon-Greedy
18320,True,Epsilon-Greedy
18321,True,Epsilon-Greedy
18322,True,Epsilon-Greedy
18323,True,Epsilon-Greedy
18324,True,Epsilon-Greedy
18325,True,Epsilon-Greedy
18326,False,Epsilon-Greedy
18327,False,Epsilon-Greedy
18328,True,Epsilon-Greedy
18329,True,Epsilon-Greedy
18330,True,Epsilon-Greedy
18331,True,Epsilon-Greedy
18332,True,Epsilon-Greedy
18333,True,Epsilon-Greedy
18334,True,Epsilon-Greedy
18335,False,Epsilon-Greedy
18336,True,Epsilon-Greedy
18337,True,Epsilon-Greedy
18338,True,Epsilon-Greedy
18339,True,Epsilon-Greedy
18340,True,Epsilon-Greedy
18341,False,Epsilon-Greedy
18342,False,Epsilon-Greedy
18343,True,Epsilon-Greedy
18344,True,Epsilon-Greedy
18345,True,Epsilon-Greedy
18346,True,Epsilon-Greedy
18347,True,Epsilon-Greedy
18348,True,Epsilon-Greedy
18349,True,Epsilon-Greedy
18350,True,Epsilon-Greedy
18351,True,Epsilon-Greedy
18352,True,Epsilon-Greedy
18353,True,Epsilon-Greedy
18354,True,Epsilon-Greedy
18355,True,Epsilon-Greedy
18356,True,Epsilon-Greedy
18357,True,Epsilon-Greedy
18358,False,Epsilon-Greedy
18359,True,Epsilon-Greedy
18360,False,Epsilon-Greedy
18361,True,Epsilon-Greedy
18362,False,Epsilon-Greedy
18363,True,Epsilon-Greedy
18364,True,Epsilon-Greedy
18365,True,Epsilon-Greedy
18366,True,Epsilon-Greedy
18367,True,Epsilon-Greedy
18368,True,Epsilon-Greedy
18369,True,Epsilon-Greedy
18370,False,Epsilon-Greedy
18371,True,Epsilon-Greedy
18372,True,Epsilon-Greedy
18373,True,Epsilon-Greedy
18374,True,Epsilon-Greedy
18375,True,Epsilon-Greedy
18376,True,Epsilon-Greedy
18377,False,Epsilon-Greedy
18378,True,Epsilon-Greedy
18379,True,Epsilon-Greedy
18380,False,Epsilon-Greedy
18381,True,Epsilon-Greedy
18382,True,Epsilon-Greedy
18383,True,Epsilon-Greedy
18384,True,Epsilon-Greedy
18385,True,Epsilon-Greedy
18386,True,Epsilon-Greedy
18387,True,Epsilon-Greedy
18388,True,Epsilon-Greedy
18389,True,Epsilon-Greedy
18390,True,Epsilon-Greedy
18391,True,Epsilon-Greedy
18392,True,Epsilon-Greedy
18393,True,Epsilon-Greedy
18394,True,Epsilon-Greedy
18395,False,Epsilon-Greedy
18396,True,Epsilon-Greedy
18397,True,Epsilon-Greedy
18398,True,Epsilon-Greedy
18399,True,Epsilon-Greedy
18400,True,Epsilon-Greedy
18401,True,Epsilon-Greedy
18402,True,Epsilon-Greedy
18403,True,Epsilon-Greedy
18404,True,Epsilon-Greedy
18405,True,Epsilon-Greedy
18406,True,Epsilon-Greedy
18407,True,Epsilon-Greedy
18408,True,Epsilon-Greedy
18409,False,Epsilon-Greedy
18410,True,Epsilon-Greedy
18411,True,Epsilon-Greedy
18412,True,Epsilon-Greedy
18413,True,Epsilon-Greedy
18414,True,Epsilon-Greedy
18415,True,Epsilon-Greedy
18416,True,Epsilon-Greedy
18417,True,Epsilon-Greedy
18418,True,Epsilon-Greedy
18419,True,Epsilon-Greedy
18420,True,Epsilon-Greedy
18421,True,Epsilon-Greedy
18422,True,Epsilon-Greedy
18423,False,Epsilon-Greedy
18424,True,Epsilon-Greedy
18425,False,Epsilon-Greedy
18426,True,Epsilon-Greedy
18427,True,Epsilon-Greedy
18428,True,Epsilon-Greedy
18429,True,Epsilon-Greedy
18430,False,Epsilon-Greedy
18431,True,Epsilon-Greedy
18432,True,Epsilon-Greedy
18433,True,Epsilon-Greedy
18434,True,Epsilon-Greedy
18435,True,Epsilon-Greedy
18436,True,Epsilon-Greedy
18437,True,Epsilon-Greedy
18438,True,Epsilon-Greedy
18439,True,Epsilon-Greedy
18440,True,Epsilon-Greedy
18441,True,Epsilon-Greedy
18442,True,Epsilon-Greedy
18443,False,Epsilon-Greedy
18444,False,Epsilon-Greedy
18445,True,Epsilon-Greedy
18446,True,Epsilon-Greedy
18447,True,Epsilon-Greedy
18448,True,Epsilon-Greedy
18449,True,Epsilon-Greedy
18450,True,Epsilon-Greedy
18451,True,Epsilon-Greedy
18452,True,Epsilon-Greedy
18453,False,Epsilon-Greedy
18454,True,Epsilon-Greedy
18455,True,Epsilon-Greedy
18456,True,Epsilon-Greedy
18457,True,Epsilon-Greedy
18458,True,Epsilon-Greedy
18459,True,Epsilon-Greedy
18460,False,Epsilon-Greedy
18461,True,Epsilon-Greedy
18462,True,Epsilon-Greedy
18463,True,Epsilon-Greedy
18464,True,Epsilon-Greedy
18465,True,Epsilon-Greedy
18466,False,Epsilon-Greedy
18467,False,Epsilon-Greedy
18468,True,Epsilon-Greedy
18469,True,Epsilon-Greedy
18470,True,Epsilon-Greedy
18471,True,Epsilon-Greedy
18472,True,Epsilon-Greedy
18473,True,Epsilon-Greedy
18474,True,Epsilon-Greedy
18475,True,Epsilon-Greedy
18476,True,Epsilon-Greedy
18477,True,Epsilon-Greedy
18478,True,Epsilon-Greedy
18479,True,Epsilon-Greedy
18480,True,Epsilon-Greedy
18481,True,Epsilon-Greedy
18482,True,Epsilon-Greedy
18483,True,Epsilon-Greedy
18484,False,Epsilon-Greedy
18485,True,Epsilon-Greedy
18486,True,Epsilon-Greedy
18487,True,Epsilon-Greedy
18488,True,Epsilon-Greedy
18489,True,Epsilon-Greedy
18490,True,Epsilon-Greedy
18491,False,Epsilon-Greedy
18492,True,Epsilon-Greedy
18493,True,Epsilon-Greedy
18494,True,Epsilon-Greedy
18495,True,Epsilon-Greedy
18496,True,Epsilon-Greedy
18497,True,Epsilon-Greedy
18498,True,Epsilon-Greedy
18499,True,Epsilon-Greedy
18500,True,Epsilon-Greedy
18501,True,Epsilon-Greedy
18502,True,Epsilon-Greedy
18503,True,Epsilon-Greedy
18504,False,Epsilon-Greedy
18505,True,Epsilon-Greedy
18506,True,Epsilon-Greedy
18507,False,Epsilon-Greedy
18508,True,Epsilon-Greedy
18509,True,Epsilon-Greedy
18510,True,Epsilon-Greedy
18511,True,Epsilon-Greedy
18512,True,Epsilon-Greedy
18513,True,Epsilon-Greedy
18514,False,Epsilon-Greedy
18515,True,Epsilon-Greedy
18516,True,Epsilon-Greedy
18517,True,Epsilon-Greedy
18518,True,Epsilon-Greedy
18519,True,Epsilon-Greedy
18520,True,Epsilon-Greedy
18521,True,Epsilon-Greedy
18522,True,Epsilon-Greedy
18523,True,Epsilon-Greedy
18524,False,Epsilon-Greedy
18525,True,Epsilon-Greedy
18526,True,Epsilon-Greedy
18527,True,Epsilon-Greedy
18528,True,Epsilon-Greedy
18529,True,Epsilon-Greedy
18530,True,Epsilon-Greedy
18531,True,Epsilon-Greedy
18532,False,Epsilon-Greedy
18533,True,Epsilon-Greedy
18534,False,Epsilon-Greedy
18535,True,Epsilon-Greedy
18536,True,Epsilon-Greedy
18537,True,Epsilon-Greedy
18538,False,Epsilon-Greedy
18539,True,Epsilon-Greedy
18540,True,Epsilon-Greedy
18541,True,Epsilon-Greedy
18542,True,Epsilon-Greedy
18543,True,Epsilon-Greedy
18544,True,Epsilon-Greedy
18545,True,Epsilon-Greedy
18546,True,Epsilon-Greedy
18547,True,Epsilon-Greedy
18548,True,Epsilon-Greedy
18549,True,Epsilon-Greedy
18550,True,Epsilon-Greedy
18551,True,Epsilon-Greedy
18552,True,Epsilon-Greedy
18553,False,Epsilon-Greedy
18554,True,Epsilon-Greedy
18555,True,Epsilon-Greedy
18556,True,Epsilon-Greedy
18557,True,Epsilon-Greedy
18558,True,Epsilon-Greedy
18559,False,Epsilon-Greedy
18560,True,Epsilon-Greedy
18561,True,Epsilon-Greedy
18562,True,Epsilon-Greedy
18563,False,Epsilon-Greedy
18564,False,Epsilon-Greedy
18565,True,Epsilon-Greedy
18566,False,Epsilon-Greedy
18567,True,Epsilon-Greedy
18568,True,Epsilon-Greedy
18569,True,Epsilon-Greedy
18570,True,Epsilon-Greedy
18571,True,Epsilon-Greedy
18572,True,Epsilon-Greedy
18573,True,Epsilon-Greedy
18574,True,Epsilon-Greedy
18575,True,Epsilon-Greedy
18576,False,Epsilon-Greedy
18577,True,Epsilon-Greedy
18578,True,Epsilon-Greedy
18579,True,Epsilon-Greedy
18580,False,Epsilon-Greedy
18581,True,Epsilon-Greedy
18582,True,Epsilon-Greedy
18583,False,Epsilon-Greedy
18584,True,Epsilon-Greedy
18585,True,Epsilon-Greedy
18586,False,Epsilon-Greedy
18587,True,Epsilon-Greedy
18588,True,Epsilon-Greedy
18589,True,Epsilon-Greedy
18590,True,Epsilon-Greedy
18591,True,Epsilon-Greedy
18592,True,Epsilon-Greedy
18593,True,Epsilon-Greedy
18594,True,Epsilon-Greedy
18595,True,Epsilon-Greedy
18596,True,Epsilon-Greedy
18597,True,Epsilon-Greedy
18598,True,Epsilon-Greedy
18599,True,Epsilon-Greedy
18600,True,Epsilon-Greedy
18601,True,Epsilon-Greedy
18602,True,Epsilon-Greedy
18603,True,Epsilon-Greedy
18604,True,Epsilon-Greedy
18605,True,Epsilon-Greedy
18606,True,Epsilon-Greedy
18607,True,Epsilon-Greedy
18608,True,Epsilon-Greedy
18609,True,Epsilon-Greedy
18610,True,Epsilon-Greedy
18611,True,Epsilon-Greedy
18612,True,Epsilon-Greedy
18613,True,Epsilon-Greedy
18614,True,Epsilon-Greedy
18615,True,Epsilon-Greedy
18616,True,Epsilon-Greedy
18617,True,Epsilon-Greedy
18618,True,Epsilon-Greedy
18619,True,Epsilon-Greedy
18620,True,Epsilon-Greedy
18621,True,Epsilon-Greedy
18622,True,Epsilon-Greedy
18623,True,Epsilon-Greedy
18624,True,Epsilon-Greedy
18625,True,Epsilon-Greedy
18626,False,Epsilon-Greedy
18627,True,Epsilon-Greedy
18628,True,Epsilon-Greedy
18629,True,Epsilon-Greedy
18630,True,Epsilon-Greedy
18631,False,Epsilon-Greedy
18632,False,Epsilon-Greedy
18633,True,Epsilon-Greedy
18634,True,Epsilon-Greedy
18635,False,Epsilon-Greedy
18636,True,Epsilon-Greedy
18637,True,Epsilon-Greedy
18638,False,Epsilon-Greedy
18639,True,Epsilon-Greedy
18640,False,Epsilon-Greedy
18641,True,Epsilon-Greedy
18642,True,Epsilon-Greedy
18643,False,Epsilon-Greedy
18644,True,Epsilon-Greedy
18645,True,Epsilon-Greedy
18646,True,Epsilon-Greedy
18647,True,Epsilon-Greedy
18648,True,Epsilon-Greedy
18649,True,Epsilon-Greedy
18650,True,Epsilon-Greedy
18651,True,Epsilon-Greedy
18652,True,Epsilon-Greedy
18653,True,Epsilon-Greedy
18654,True,Epsilon-Greedy
18655,True,Epsilon-Greedy
18656,True,Epsilon-Greedy
18657,False,Epsilon-Greedy
18658,True,Epsilon-Greedy
18659,True,Epsilon-Greedy
18660,True,Epsilon-Greedy
18661,True,Epsilon-Greedy
18662,True,Epsilon-Greedy
18663,True,Epsilon-Greedy
18664,True,Epsilon-Greedy
18665,True,Epsilon-Greedy
18666,True,Epsilon-Greedy
18667,True,Epsilon-Greedy
18668,False,Epsilon-Greedy
18669,True,Epsilon-Greedy
18670,True,Epsilon-Greedy
18671,True,Epsilon-Greedy
18672,True,Epsilon-Greedy
18673,True,Epsilon-Greedy
18674,False,Epsilon-Greedy
18675,True,Epsilon-Greedy
18676,True,Epsilon-Greedy
18677,True,Epsilon-Greedy
18678,True,Epsilon-Greedy
18679,False,Epsilon-Greedy
18680,False,Epsilon-Greedy
18681,True,Epsilon-Greedy
18682,True,Epsilon-Greedy
18683,True,Epsilon-Greedy
18684,False,Epsilon-Greedy
18685,True,Epsilon-Greedy
18686,True,Epsilon-Greedy
18687,True,Epsilon-Greedy
18688,True,Epsilon-Greedy
18689,True,Epsilon-Greedy
18690,True,Epsilon-Greedy
18691,True,Epsilon-Greedy
18692,True,Epsilon-Greedy
18693,True,Epsilon-Greedy
18694,True,Epsilon-Greedy
18695,True,Epsilon-Greedy
18696,True,Epsilon-Greedy
18697,True,Epsilon-Greedy
18698,True,Epsilon-Greedy
18699,True,Epsilon-Greedy
18700,True,Epsilon-Greedy
18701,True,Epsilon-Greedy
18702,True,Epsilon-Greedy
18703,True,Epsilon-Greedy
18704,True,Epsilon-Greedy
18705,True,Epsilon-Greedy
18706,True,Epsilon-Greedy
18707,True,Epsilon-Greedy
18708,True,Epsilon-Greedy
18709,False,Epsilon-Greedy
18710,True,Epsilon-Greedy
18711,True,Epsilon-Greedy
18712,False,Epsilon-Greedy
18713,True,Epsilon-Greedy
18714,True,Epsilon-Greedy
18715,True,Epsilon-Greedy
18716,True,Epsilon-Greedy
18717,True,Epsilon-Greedy
18718,True,Epsilon-Greedy
18719,False,Epsilon-Greedy
18720,True,Epsilon-Greedy
18721,True,Epsilon-Greedy
18722,True,Epsilon-Greedy
18723,True,Epsilon-Greedy
18724,True,Epsilon-Greedy
18725,True,Epsilon-Greedy
18726,True,Epsilon-Greedy
18727,True,Epsilon-Greedy
18728,False,Epsilon-Greedy
18729,True,Epsilon-Greedy
18730,True,Epsilon-Greedy
18731,True,Epsilon-Greedy
18732,True,Epsilon-Greedy
18733,True,Epsilon-Greedy
18734,True,Epsilon-Greedy
18735,True,Epsilon-Greedy
18736,True,Epsilon-Greedy
18737,False,Epsilon-Greedy
18738,False,Epsilon-Greedy
18739,True,Epsilon-Greedy
18740,True,Epsilon-Greedy
18741,True,Epsilon-Greedy
18742,True,Epsilon-Greedy
18743,True,Epsilon-Greedy
18744,True,Epsilon-Greedy
18745,True,Epsilon-Greedy
18746,False,Epsilon-Greedy
18747,True,Epsilon-Greedy
18748,True,Epsilon-Greedy
18749,True,Epsilon-Greedy
18750,False,Epsilon-Greedy
18751,True,Epsilon-Greedy
18752,False,Epsilon-Greedy
18753,True,Epsilon-Greedy
18754,True,Epsilon-Greedy
18755,True,Epsilon-Greedy
18756,True,Epsilon-Greedy
18757,True,Epsilon-Greedy
18758,True,Epsilon-Greedy
18759,True,Epsilon-Greedy
18760,True,Epsilon-Greedy
18761,True,Epsilon-Greedy
18762,True,Epsilon-Greedy
18763,True,Epsilon-Greedy
18764,True,Epsilon-Greedy
18765,False,Epsilon-Greedy
18766,True,Epsilon-Greedy
18767,True,Epsilon-Greedy
18768,True,Epsilon-Greedy
18769,True,Epsilon-Greedy
18770,True,Epsilon-Greedy
18771,True,Epsilon-Greedy
18772,True,Epsilon-Greedy
18773,True,Epsilon-Greedy
18774,True,Epsilon-Greedy
18775,True,Epsilon-Greedy
18776,True,Epsilon-Greedy
18777,True,Epsilon-Greedy
18778,True,Epsilon-Greedy
18779,True,Epsilon-Greedy
18780,True,Epsilon-Greedy
18781,True,Epsilon-Greedy
18782,False,Epsilon-Greedy
18783,True,Epsilon-Greedy
18784,True,Epsilon-Greedy
18785,True,Epsilon-Greedy
18786,False,Epsilon-Greedy
18787,True,Epsilon-Greedy
18788,False,Epsilon-Greedy
18789,True,Epsilon-Greedy
18790,True,Epsilon-Greedy
18791,False,Epsilon-Greedy
18792,True,Epsilon-Greedy
18793,True,Epsilon-Greedy
18794,True,Epsilon-Greedy
18795,True,Epsilon-Greedy
18796,True,Epsilon-Greedy
18797,True,Epsilon-Greedy
18798,True,Epsilon-Greedy
18799,True,Epsilon-Greedy
18800,True,Epsilon-Greedy
18801,True,Epsilon-Greedy
18802,True,Epsilon-Greedy
18803,True,Epsilon-Greedy
18804,True,Epsilon-Greedy
18805,True,Epsilon-Greedy
18806,True,Epsilon-Greedy
18807,True,Epsilon-Greedy
18808,True,Epsilon-Greedy
18809,True,Epsilon-Greedy
18810,True,Epsilon-Greedy
18811,True,Epsilon-Greedy
18812,False,Epsilon-Greedy
18813,True,Epsilon-Greedy
18814,True,Epsilon-Greedy
18815,True,Epsilon-Greedy
18816,True,Epsilon-Greedy
18817,False,Epsilon-Greedy
18818,True,Epsilon-Greedy
18819,False,Epsilon-Greedy
18820,True,Epsilon-Greedy
18821,True,Epsilon-Greedy
18822,True,Epsilon-Greedy
18823,True,Epsilon-Greedy
18824,True,Epsilon-Greedy
18825,False,Epsilon-Greedy
18826,True,Epsilon-Greedy
18827,True,Epsilon-Greedy
18828,True,Epsilon-Greedy
18829,True,Epsilon-Greedy
18830,True,Epsilon-Greedy
18831,True,Epsilon-Greedy
18832,False,Epsilon-Greedy
18833,True,Epsilon-Greedy
18834,True,Epsilon-Greedy
18835,False,Epsilon-Greedy
18836,True,Epsilon-Greedy
18837,True,Epsilon-Greedy
18838,True,Epsilon-Greedy
18839,True,Epsilon-Greedy
18840,True,Epsilon-Greedy
18841,True,Epsilon-Greedy
18842,False,Epsilon-Greedy
18843,True,Epsilon-Greedy
18844,True,Epsilon-Greedy
18845,True,Epsilon-Greedy
18846,True,Epsilon-Greedy
18847,True,Epsilon-Greedy
18848,True,Epsilon-Greedy
18849,True,Epsilon-Greedy
18850,True,Epsilon-Greedy
18851,False,Epsilon-Greedy
18852,True,Epsilon-Greedy
18853,True,Epsilon-Greedy
18854,True,Epsilon-Greedy
18855,True,Epsilon-Greedy
18856,True,Epsilon-Greedy
18857,True,Epsilon-Greedy
18858,True,Epsilon-Greedy
18859,True,Epsilon-Greedy
18860,True,Epsilon-Greedy
18861,True,Epsilon-Greedy
18862,True,Epsilon-Greedy
18863,True,Epsilon-Greedy
18864,False,Epsilon-Greedy
18865,True,Epsilon-Greedy
18866,True,Epsilon-Greedy
18867,True,Epsilon-Greedy
18868,True,Epsilon-Greedy
18869,True,Epsilon-Greedy
18870,True,Epsilon-Greedy
18871,True,Epsilon-Greedy
18872,True,Epsilon-Greedy
18873,True,Epsilon-Greedy
18874,True,Epsilon-Greedy
18875,True,Epsilon-Greedy
18876,True,Epsilon-Greedy
18877,True,Epsilon-Greedy
18878,True,Epsilon-Greedy
18879,True,Epsilon-Greedy
18880,False,Epsilon-Greedy
18881,True,Epsilon-Greedy
18882,False,Epsilon-Greedy
18883,False,Epsilon-Greedy
18884,True,Epsilon-Greedy
18885,True,Epsilon-Greedy
18886,False,Epsilon-Greedy
18887,True,Epsilon-Greedy
18888,True,Epsilon-Greedy
18889,True,Epsilon-Greedy
18890,True,Epsilon-Greedy
18891,True,Epsilon-Greedy
18892,False,Epsilon-Greedy
18893,True,Epsilon-Greedy
18894,True,Epsilon-Greedy
18895,True,Epsilon-Greedy
18896,True,Epsilon-Greedy
18897,True,Epsilon-Greedy
18898,True,Epsilon-Greedy
18899,True,Epsilon-Greedy
18900,False,Epsilon-Greedy
18901,False,Epsilon-Greedy
18902,True,Epsilon-Greedy
18903,True,Epsilon-Greedy
18904,True,Epsilon-Greedy
18905,True,Epsilon-Greedy
18906,False,Epsilon-Greedy
18907,True,Epsilon-Greedy
18908,False,Epsilon-Greedy
18909,True,Epsilon-Greedy
18910,True,Epsilon-Greedy
18911,True,Epsilon-Greedy
18912,True,Epsilon-Greedy
18913,True,Epsilon-Greedy
18914,True,Epsilon-Greedy
18915,True,Epsilon-Greedy
18916,True,Epsilon-Greedy
18917,True,Epsilon-Greedy
18918,True,Epsilon-Greedy
18919,True,Epsilon-Greedy
18920,True,Epsilon-Greedy
18921,True,Epsilon-Greedy
18922,True,Epsilon-Greedy
18923,True,Epsilon-Greedy
18924,True,Epsilon-Greedy
18925,True,Epsilon-Greedy
18926,True,Epsilon-Greedy
18927,True,Epsilon-Greedy
18928,True,Epsilon-Greedy
18929,True,Epsilon-Greedy
18930,True,Epsilon-Greedy
18931,True,Epsilon-Greedy
18932,True,Epsilon-Greedy
18933,True,Epsilon-Greedy
18934,True,Epsilon-Greedy
18935,True,Epsilon-Greedy
18936,True,Epsilon-Greedy
18937,True,Epsilon-Greedy
18938,True,Epsilon-Greedy
18939,True,Epsilon-Greedy
18940,True,Epsilon-Greedy
18941,True,Epsilon-Greedy
18942,True,Epsilon-Greedy
18943,True,Epsilon-Greedy
18944,True,Epsilon-Greedy
18945,True,Epsilon-Greedy
18946,True,Epsilon-Greedy
18947,True,Epsilon-Greedy
18948,True,Epsilon-Greedy
18949,True,Epsilon-Greedy
18950,True,Epsilon-Greedy
18951,True,Epsilon-Greedy
18952,True,Epsilon-Greedy
18953,True,Epsilon-Greedy
18954,True,Epsilon-Greedy
18955,True,Epsilon-Greedy
18956,True,Epsilon-Greedy
18957,False,Epsilon-Greedy
18958,True,Epsilon-Greedy
18959,True,Epsilon-Greedy
18960,True,Epsilon-Greedy
18961,True,Epsilon-Greedy
18962,True,Epsilon-Greedy
18963,True,Epsilon-Greedy
18964,True,Epsilon-Greedy
18965,True,Epsilon-Greedy
18966,False,Epsilon-Greedy
18967,True,Epsilon-Greedy
18968,True,Epsilon-Greedy
18969,True,Epsilon-Greedy
18970,True,Epsilon-Greedy
18971,True,Epsilon-Greedy
18972,True,Epsilon-Greedy
18973,True,Epsilon-Greedy
18974,True,Epsilon-Greedy
18975,True,Epsilon-Greedy
18976,False,Epsilon-Greedy
18977,True,Epsilon-Greedy
18978,True,Epsilon-Greedy
18979,True,Epsilon-Greedy
18980,True,Epsilon-Greedy
18981,False,Epsilon-Greedy
18982,True,Epsilon-Greedy
18983,True,Epsilon-Greedy
18984,True,Epsilon-Greedy
18985,True,Epsilon-Greedy
18986,True,Epsilon-Greedy
18987,False,Epsilon-Greedy
18988,True,Epsilon-Greedy
18989,True,Epsilon-Greedy
18990,True,Epsilon-Greedy
18991,True,Epsilon-Greedy
18992,False,Epsilon-Greedy
18993,False,Epsilon-Greedy
18994,True,Epsilon-Greedy
18995,True,Epsilon-Greedy
18996,True,Epsilon-Greedy
18997,True,Epsilon-Greedy
18998,True,Epsilon-Greedy
18999,True,Epsilon-Greedy
19000,True,Epsilon-Greedy
19001,True,Epsilon-Greedy
19002,True,Epsilon-Greedy
19003,True,Epsilon-Greedy
19004,True,Epsilon-Greedy
19005,True,Epsilon-Greedy
19006,True,Epsilon-Greedy
19007,True,Epsilon-Greedy
19008,True,Epsilon-Greedy
19009,False,Epsilon-Greedy
19010,True,Epsilon-Greedy
19011,False,Epsilon-Greedy
19012,True,Epsilon-Greedy
19013,True,Epsilon-Greedy
19014,True,Epsilon-Greedy
19015,True,Epsilon-Greedy
19016,True,Epsilon-Greedy
19017,True,Epsilon-Greedy
19018,True,Epsilon-Greedy
19019,True,Epsilon-Greedy
19020,True,Epsilon-Greedy
19021,True,Epsilon-Greedy
19022,True,Epsilon-Greedy
19023,False,Epsilon-Greedy
19024,True,Epsilon-Greedy
19025,True,Epsilon-Greedy
19026,True,Epsilon-Greedy
19027,True,Epsilon-Greedy
19028,True,Epsilon-Greedy
19029,True,Epsilon-Greedy
19030,True,Epsilon-Greedy
19031,True,Epsilon-Greedy
19032,True,Epsilon-Greedy
19033,True,Epsilon-Greedy
19034,True,Epsilon-Greedy
19035,True,Epsilon-Greedy
19036,True,Epsilon-Greedy
19037,True,Epsilon-Greedy
19038,True,Epsilon-Greedy
19039,False,Epsilon-Greedy
19040,True,Epsilon-Greedy
19041,True,Epsilon-Greedy
19042,True,Epsilon-Greedy
19043,True,Epsilon-Greedy
19044,True,Epsilon-Greedy
19045,True,Epsilon-Greedy
19046,True,Epsilon-Greedy
19047,False,Epsilon-Greedy
19048,True,Epsilon-Greedy
19049,True,Epsilon-Greedy
19050,True,Epsilon-Greedy
19051,True,Epsilon-Greedy
19052,False,Epsilon-Greedy
19053,True,Epsilon-Greedy
19054,True,Epsilon-Greedy
19055,True,Epsilon-Greedy
19056,True,Epsilon-Greedy
19057,True,Epsilon-Greedy
19058,True,Epsilon-Greedy
19059,True,Epsilon-Greedy
19060,True,Epsilon-Greedy
19061,True,Epsilon-Greedy
19062,True,Epsilon-Greedy
19063,True,Epsilon-Greedy
19064,False,Epsilon-Greedy
19065,True,Epsilon-Greedy
19066,True,Epsilon-Greedy
19067,False,Epsilon-Greedy
19068,True,Epsilon-Greedy
19069,False,Epsilon-Greedy
19070,True,Epsilon-Greedy
19071,True,Epsilon-Greedy
19072,True,Epsilon-Greedy
19073,False,Epsilon-Greedy
19074,False,Epsilon-Greedy
19075,True,Epsilon-Greedy
19076,True,Epsilon-Greedy
19077,False,Epsilon-Greedy
19078,True,Epsilon-Greedy
19079,True,Epsilon-Greedy
19080,True,Epsilon-Greedy
19081,True,Epsilon-Greedy
19082,True,Epsilon-Greedy
19083,True,Epsilon-Greedy
19084,True,Epsilon-Greedy
19085,True,Epsilon-Greedy
19086,True,Epsilon-Greedy
19087,True,Epsilon-Greedy
19088,False,Epsilon-Greedy
19089,True,Epsilon-Greedy
19090,True,Epsilon-Greedy
19091,True,Epsilon-Greedy
19092,True,Epsilon-Greedy
19093,True,Epsilon-Greedy
19094,True,Epsilon-Greedy
19095,True,Epsilon-Greedy
19096,True,Epsilon-Greedy
19097,True,Epsilon-Greedy
19098,True,Epsilon-Greedy
19099,True,Epsilon-Greedy
19100,True,Epsilon-Greedy
19101,False,Epsilon-Greedy
19102,False,Epsilon-Greedy
19103,True,Epsilon-Greedy
19104,True,Epsilon-Greedy
19105,True,Epsilon-Greedy
19106,True,Epsilon-Greedy
19107,True,Epsilon-Greedy
19108,True,Epsilon-Greedy
19109,True,Epsilon-Greedy
19110,True,Epsilon-Greedy
19111,True,Epsilon-Greedy
19112,True,Epsilon-Greedy
19113,True,Epsilon-Greedy
19114,True,Epsilon-Greedy
19115,True,Epsilon-Greedy
19116,True,Epsilon-Greedy
19117,True,Epsilon-Greedy
19118,True,Epsilon-Greedy
19119,True,Epsilon-Greedy
19120,True,Epsilon-Greedy
19121,True,Epsilon-Greedy
19122,True,Epsilon-Greedy
19123,True,Epsilon-Greedy
19124,False,Epsilon-Greedy
19125,True,Epsilon-Greedy
19126,True,Epsilon-Greedy
19127,True,Epsilon-Greedy
19128,True,Epsilon-Greedy
19129,True,Epsilon-Greedy
19130,True,Epsilon-Greedy
19131,True,Epsilon-Greedy
19132,False,Epsilon-Greedy
19133,True,Epsilon-Greedy
19134,True,Epsilon-Greedy
19135,True,Epsilon-Greedy
19136,True,Epsilon-Greedy
19137,True,Epsilon-Greedy
19138,True,Epsilon-Greedy
19139,True,Epsilon-Greedy
19140,False,Epsilon-Greedy
19141,True,Epsilon-Greedy
19142,True,Epsilon-Greedy
19143,True,Epsilon-Greedy
19144,True,Epsilon-Greedy
19145,False,Epsilon-Greedy
19146,True,Epsilon-Greedy
19147,True,Epsilon-Greedy
19148,True,Epsilon-Greedy
19149,True,Epsilon-Greedy
19150,True,Epsilon-Greedy
19151,True,Epsilon-Greedy
19152,True,Epsilon-Greedy
19153,True,Epsilon-Greedy
19154,True,Epsilon-Greedy
19155,False,Epsilon-Greedy
19156,False,Epsilon-Greedy
19157,True,Epsilon-Greedy
19158,True,Epsilon-Greedy
19159,False,Epsilon-Greedy
19160,True,Epsilon-Greedy
19161,True,Epsilon-Greedy
19162,True,Epsilon-Greedy
19163,True,Epsilon-Greedy
19164,True,Epsilon-Greedy
